ticker,company,exchange,country_iso,headline,kind,publisher,issued_at,url,captured_at
HSBA.L,HSBC,LSE,GBR,HSBC resets Intel price target for the rest of 2026,other,TheStreet,2026-04-26T17:36:54Z,https://www.thestreet.com/investing/stocks/hsbc-resets-intel-price-target-for-the-rest-of-2026-morgan-stanley-bank-of-america-semiconductor,2026-04-27T06:34:22+00:00
BARC.L,Barclays,LSE,GBR,"Barclays Cuts Open Text (OTEX) Price Target, Sees Macro Headwinds",other,Insider Monkey,2026-04-26T16:16:12Z,https://finance.yahoo.com/markets/stocks/articles/barclays-cuts-open-text-otex-161612545.html,2026-04-27T06:34:22+00:00
BARC.L,Barclays,LSE,GBR,How The NetApp (NTAP) Story Is Shifting With Memory Costs And Cautious Street Targets,other,Simply Wall St.,2026-04-26T16:05:39Z,https://finance.yahoo.com/markets/stocks/articles/netapp-ntap-story-shifting-memory-160539942.html,2026-04-27T06:34:22+00:00
RR.L,Rolls-Royce,LSE,GBR,A Look At StandardAero (SARO) Valuation After New Rolls Royce MT7 Support Agreement,other,Simply Wall St.,2026-04-26T15:07:19Z,https://finance.yahoo.com/markets/stocks/articles/look-standardaero-saro-valuation-rolls-150719497.html,2026-04-27T06:34:22+00:00
DGE.L,Diageo,LSE,GBR,Is Diageo (LSE:DGE) Now Attractive After A 26% One Year Share Price Slump,other,Simply Wall St.,2026-04-26T12:07:30Z,https://finance.yahoo.com/markets/stocks/articles/diageo-lse-dge-now-attractive-120730943.html,2026-04-27T06:34:22+00:00
HSBA.L,HSBC,LSE,GBR,Starmer digs in as Mandelson appointment scandal clouds Labour’s outlook,trading_update,Investing.com,2026-04-26T09:19:54Z,https://www.yahoo.com/news/articles/starmer-digs-mandelson-appointment-scandal-091954537.html,2026-04-27T06:34:22+00:00
BARC.L,Barclays,LSE,GBR,Starmer digs in as Mandelson appointment scandal clouds Labour’s outlook,trading_update,Investing.com,2026-04-26T09:19:54Z,https://www.yahoo.com/news/articles/starmer-digs-mandelson-appointment-scandal-091954537.html,2026-04-27T06:34:22+00:00
SHEL.L,Shell,LSE,GBR,Why Strait of Hormuz disruption is more severe for global LNG markets than for oil,other,Investing.com,2026-04-26T08:23:27Z,https://finance.yahoo.com/sectors/energy/articles/why-strait-hormuz-disruption-more-082327446.html,2026-04-27T06:34:22+00:00
BA.L,BAE Systems,LSE,GBR,A Look At Whether BAE Systems (LSE:BA.) Shares Are Undervalued After The Recent Pullback,other,Simply Wall St.,2026-04-26T00:15:48Z,https://finance.yahoo.com/markets/stocks/articles/look-whether-bae-systems-lse-001548364.html,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,McCormick Merger With Unilever Foods Reshapes Growth And Valuation Story,merger,Simply Wall St.,2026-04-25T17:05:59Z,https://finance.yahoo.com/markets/stocks/articles/mccormick-merger-unilever-foods-reshapes-170559255.html,2026-04-27T06:34:22+00:00
BARC.L,Barclays,LSE,GBR,The Billion-Barrel Hormuz Oil Shock Is About to Crash Demand,other,Bloomberg,2026-04-25T14:00:48Z,https://finance.yahoo.com/news/hormuz-billion-barrel-oil-shock-113000076.html,2026-04-27T06:34:22+00:00
BARC.L,Barclays,LSE,GBR,‘He Has the Market in a Chokehold’: Stocks Swing as Trump Posts,other,Bloomberg,2026-04-25T13:00:00Z,https://finance.yahoo.com/markets/stocks/articles/market-chokehold-stocks-swing-trump-130000897.html,2026-04-27T06:34:22+00:00
SSE.L,SSE,LSE,GBR,How The SSE (LSE:SSE) Investment Narrative Is Shifting With Mixed Analyst Targets And Fair Value,other,Simply Wall St.,2026-04-25T12:04:29Z,https://finance.yahoo.com/markets/stocks/articles/sse-lse-sse-investment-narrative-120429690.html,2026-04-27T06:34:22+00:00
EXPN.L,Experian,LSE,GBR,The Fintech Stock That Could Disrupt the Credit-Scoring Business Over the Next Decade,other,Motley Fool,2026-04-25T10:19:00Z,https://www.fool.com/investing/2026/04/25/the-fintech-stock-that-could-disrupt-traditional-b/,2026-04-27T06:34:22+00:00
BARC.L,Barclays,LSE,GBR,How The Cardinal Health (CAH) Story Is Shifting As Analysts Rework Targets And Fair Value,other,Simply Wall St.,2026-04-25T09:08:03Z,https://finance.yahoo.com/markets/stocks/articles/cardinal-health-cah-story-shifting-090803337.html,2026-04-27T06:34:22+00:00
SHEL.L,Shell,LSE,GBR,Charting the Global Economy: Euro Area Business Activity Sags,other,Bloomberg,2026-04-25T09:00:00Z,https://finance.yahoo.com/news/charting-global-economy-euro-area-090000152.html,2026-04-27T06:34:22+00:00
RIO.L,Rio Tinto,LSE,GBR,Rio Tinto Balances Cyclone Relief With Copper And Iron Ore Progress,other,Simply Wall St.,2026-04-25T02:09:17Z,https://finance.yahoo.com/markets/commodities/articles/rio-tinto-balances-cyclone-relief-020917224.html,2026-04-27T06:34:22+00:00
GSK.L,GSK,LSE,GBR,4DMedical GSK Lung Imaging Deal And What It May Mean For Investors,other,Simply Wall St.,2026-04-25T02:06:40Z,https://finance.yahoo.com/markets/stocks/articles/4dmedical-gsk-lung-imaging-deal-020640891.html,2026-04-27T06:34:22+00:00
REL.L,RELX,LSE,GBR,How The RELX (LSE:REL) Narrative Is Shifting As Analysts Split On Valuation Risks,other,Simply Wall St.,2026-04-25T01:11:11Z,https://finance.yahoo.com/markets/stocks/articles/relx-lse-rel-narrative-shifting-011111471.html,2026-04-27T06:34:22+00:00
RIO.L,Rio Tinto,LSE,GBR,Solis Minerals eyes lithium growth in Brazil with major acquisition - ICYMI,other,Proactive,2026-04-25T00:30:00Z,https://www.proactiveinvestors.com/companies/news/1091122/solis-minerals-eyes-lithium-growth-in-brazil-with-major-acquisition-icymi-1091122.html,2026-04-27T06:34:22+00:00
EXPN.L,Experian,LSE,GBR,"Fannie Mae, Freddie Mac Move Beyond FICO With New Credit Scoring Model To Boost Competition",other,Benzinga,2026-04-24T23:31:10Z,https://finance.yahoo.com/economy/policy/articles/fannie-mae-freddie-mac-move-233110030.html,2026-04-27T06:34:22+00:00
CNA.L,Centrica,LSE,GBR,Amazon-Backed X-Energy Climbs 27% After $1.02 Billion US IPO,other,Bloomberg,2026-04-24T20:09:40Z,https://finance.yahoo.com/markets/stocks/articles/amazon-backed-x-energy-climbs-165112911.html,2026-04-27T06:34:22+00:00
RIO.L,Rio Tinto,LSE,GBR,"Teck Resources, IBD Stock Of The Day, Flirts With Buy Point At Highs",other,Investor's Business Daily,2026-04-24T20:06:43Z,,2026-04-27T06:34:22+00:00
AAL.L,Anglo American,LSE,GBR,"Teck Resources, IBD Stock Of The Day, Flirts With Buy Point At Highs",other,Investor's Business Daily,2026-04-24T20:06:43Z,,2026-04-27T06:34:22+00:00
BP.L,BP,LSE,GBR,Sector Update: Energy Stocks Softer Late Afternoon,other,MT Newswires,2026-04-24T20:01:13Z,https://finance.yahoo.com/sectors/energy/articles/sector-energy-stocks-softer-afternoon-200113880.html,2026-04-27T06:34:22+00:00
BATS.L,BAT,LSE,GBR,Philip Morris (PM) Lowers Forecast as Zyn Faces Approval Hurdles,trading_update,Insider Monkey,2026-04-24T19:39:55Z,https://finance.yahoo.com/markets/stocks/articles/philip-morris-pm-lowers-forecast-193955007.html,2026-04-27T06:34:22+00:00
REL.L,RELX,LSE,GBR,Weighing RELX (LSE:REL) Valuation As Short Term Momentum Contrasts With Longer Term Returns,other,Simply Wall St.,2026-04-24T19:03:15Z,https://finance.yahoo.com/markets/stocks/articles/weighing-relx-lse-rel-valuation-190315265.html,2026-04-27T06:34:22+00:00
HSBA.L,HSBC,LSE,GBR,Bet on These 5 Low-Leverage Stocks as Oil Prices Continue to Rise,other,Zacks,2026-04-24T18:21:00Z,https://finance.yahoo.com/markets/stocks/articles/bet-5-low-leverage-stocks-182100326.html,2026-04-27T06:34:22+00:00
BP.L,BP,LSE,GBR,"Hatta Files EU Complaint Targeting Repsol, BP Over Spain Fuel Market Practices",other,GuruFocus.com,2026-04-24T17:40:14Z,https://finance.yahoo.com/sectors/energy/articles/hatta-files-eu-complaint-targeting-174014713.html,2026-04-27T06:34:22+00:00
NWG.L,NatWest,LSE,GBR,Are You Looking for a High-Growth Dividend Stock?,dividend,Zacks,2026-04-24T15:45:02Z,https://finance.yahoo.com/markets/stocks/articles/looking-high-growth-dividend-stock-154502167.html,2026-04-27T06:34:22+00:00
RR.L,Rolls-Royce,LSE,GBR,Britain in talks to sell Rolls-Royce mini nuclear reactors to Sweden,other,The Telegraph,2026-04-24T15:38:49Z,https://uk.finance.yahoo.com/news/britain-talks-sell-rolls-royce-153849233.html,2026-04-27T06:34:22+00:00
BP.L,BP,LSE,GBR,Brent Holds at $105 as Iran Talks Temper Rally,other,Oilprice.com,2026-04-24T15:27:10Z,https://finance.yahoo.com/sectors/energy/articles/brent-holds-105-iran-talks-152710138.html,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,European Equities Traded in the US as American Depositary Receipts Rise in Friday Trading,other,MT Newswires,2026-04-24T15:23:36Z,https://finance.yahoo.com/markets/world-indices/articles/european-equities-traded-us-american-152336052.html,2026-04-27T06:34:22+00:00
BATS.L,BAT,LSE,GBR,European Equities Traded in the US as American Depositary Receipts Rise in Friday Trading,other,MT Newswires,2026-04-24T15:23:36Z,https://finance.yahoo.com/markets/world-indices/articles/european-equities-traded-us-american-152336052.html,2026-04-27T06:34:22+00:00
BA.L,BAE Systems,LSE,GBR,European Defense Rearmament Is Reshaping Markets: These 3 ETFs Capture the Shift,other,24/7 Wall St.,2026-04-24T15:11:07Z,https://247wallst.com/investing/2026/04/24/european-defense-rearmament-is-reshaping-markets-these-3-etfs-capture-the-shift/,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,Jeni’s brings in former Ben & Jerry’s exec David Stever as CEO,board_change,Just Food,2026-04-24T13:58:08Z,https://www.just-food.com/news/jenis-brings-in-former-ben-jerrys-exec-david-stever-as-ceo/,2026-04-27T06:34:22+00:00
BP.L,BP,LSE,GBR,What impact will soaring oil prices have on BP’s earnings?,other,PA Media: Money,2026-04-24T13:15:27Z,https://uk.finance.yahoo.com/news/impact-soaring-oil-prices-bp-131527052.html,2026-04-27T06:34:22+00:00
AZN.L,AstraZeneca,LSE,GBR,Insights Into Astrazeneca (AZN) Q1: Wall Street Projections for Key Metrics,other,Zacks,2026-04-24T13:15:06Z,https://finance.yahoo.com/markets/stocks/articles/insights-astrazeneca-azn-q1-wall-131506174.html,2026-04-27T06:34:22+00:00
BP.L,BP,LSE,GBR,What Analyst Projections for Key Metrics Reveal About BP (BP) Q1 Earnings,other,Zacks,2026-04-24T13:15:02Z,https://finance.yahoo.com/markets/stocks/articles/analyst-projections-key-metrics-reveal-131502689.html,2026-04-27T06:34:22+00:00
AZN.L,AstraZeneca,LSE,GBR,Will Lower Gardasil Sales Hurt MRK's Vaccines Sales in Q1 Earnings?,other,Zacks,2026-04-24T13:08:00Z,https://finance.yahoo.com/sectors/healthcare/articles/lower-gardasil-sales-hurt-mrks-130800822.html,2026-04-27T06:34:22+00:00
AZN.L,AstraZeneca,LSE,GBR,Want Better Returns? Don't Ignore These 2 Medical Stocks Set to Beat Earnings,other,Zacks,2026-04-24T13:00:03Z,https://finance.yahoo.com/markets/stocks/articles/want-better-returns-dont-ignore-130003112.html,2026-04-27T06:34:22+00:00
DGE.L,Diageo,LSE,GBR,Why Warren Buffett’s Highest-Yielding Berkshire Hathaway Stocks Are Contrarian Gold,other,24/7 Wall St.,2026-04-24T12:50:14Z,https://247wallst.com/investing/2026/04/24/why-warren-buffetts-highest-yielding-berkshire-hathaway-stocks-are-contrarian-gold/,2026-04-27T06:34:22+00:00
CNA.L,Centrica,LSE,GBR,Amazon Backs X-Energy $1.02 Billion IPO,other,GuruFocus.com,2026-04-24T12:35:56Z,https://finance.yahoo.com/markets/stocks/articles/amazon-backs-x-energy-1-123556346.html,2026-04-27T06:34:22+00:00
CNA.L,Centrica,LSE,GBR,X-energy IPO raises $1 billion on Nasdaq debut,other,Quartz,2026-04-24T12:08:08Z,https://qz.com/x-energy-ipo-amazon-nuclear-smr-nasdaq-042426,2026-04-27T06:34:22+00:00
BP.L,BP,LSE,GBR,BP Shareholders Test Governance As Strong Returns Meet Climate Concerns,other,Simply Wall St.,2026-04-24T12:03:04Z,https://finance.yahoo.com/markets/stocks/articles/bp-shareholders-test-governance-strong-120304740.html,2026-04-27T06:34:22+00:00
AAL.L,Anglo American,LSE,GBR,Teck Resources Q1 Earnings Call Highlights,other,MarketBeat,2026-04-24T10:08:15Z,https://www.marketbeat.com/instant-alerts/teck-resources-q1-earnings-call-highlights-2026-04-24/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:34:22+00:00
HSBA.L,HSBC,LSE,GBR,What drives real-time payment growth,other,Payments Dive,2026-04-24T10:07:00Z,https://www.paymentsdive.com/news/what-drives-real-time-payment-growth/818387/,2026-04-27T06:34:22+00:00
SHEL.L,Shell,LSE,GBR,Energy Stocks Rise as Hormuz Waterway Remains Closed,other,Barrons.com,2026-04-24T09:37:27Z,,2026-04-27T06:34:22+00:00
BP.L,BP,LSE,GBR,Energy Stocks Rise as Hormuz Waterway Remains Closed,other,Barrons.com,2026-04-24T09:37:27Z,,2026-04-27T06:34:22+00:00
STAN.L,Standard Chartered,LSE,GBR,World Inflation Scare Is Coming as Chinese Exporters Lift Prices,other,Bloomberg,2026-04-24T09:12:31Z,https://finance.yahoo.com/economy/articles/world-inflation-scare-coming-chinese-091231755.html,2026-04-27T06:34:22+00:00
SHEL.L,Shell,LSE,GBR,Dutch Climate Lawsuit Puts Shell’s Oil Plans And Valuation In Focus,other,Simply Wall St.,2026-04-24T09:05:45Z,https://finance.yahoo.com/sectors/energy/articles/dutch-climate-lawsuit-puts-shell-090545356.html,2026-04-27T06:34:22+00:00
VOD.L,Vodafone,LSE,GBR,SAP AI Push With Google And Robotics Pilot Versus Weak Share Performance,other,Simply Wall St.,2026-04-24T09:04:38Z,https://finance.yahoo.com/markets/stocks/articles/sap-ai-push-google-robotics-090438423.html,2026-04-27T06:34:22+00:00
SHEL.L,Shell,LSE,GBR,Eni Hikes Buyback as Higher Energy Prices Offer Cash Windfall,buyback,The Wall Street Journal,2026-04-24T08:08:00Z,,2026-04-27T06:34:22+00:00
LLOY.L,Lloyds,LSE,GBR,Lloyds Expands AI Push As Shares Trade Below Analyst Value Estimate,other,Simply Wall St.,2026-04-24T03:07:47Z,https://finance.yahoo.com/markets/stocks/articles/lloyds-expands-ai-push-shares-030747791.html,2026-04-27T06:34:22+00:00
SHEL.L,Shell,LSE,GBR,Shell (LSE:SHEL) Valuation Check After Mixed Short Term Share Price Moves,other,Simply Wall St.,2026-04-24T02:08:45Z,https://finance.yahoo.com/markets/stocks/articles/shell-lse-shel-valuation-check-020845909.html,2026-04-27T06:34:22+00:00
GLEN.L,Glencore,LSE,GBR,A Look At Discovery Silver’s Valuation As Porcupine Output Grows And Kidd Acquisition Progresses,other,Simply Wall St.,2026-04-24T02:08:09Z,https://finance.yahoo.com/markets/stocks/articles/look-discovery-silver-valuation-porcupine-020809591.html,2026-04-27T06:34:22+00:00
CNA.L,Centrica,LSE,GBR,Amazon-Backed Nuclear Firm X-Energy Raises $1.02 Billion in IPO,other,Bloomberg,2026-04-24T00:11:55Z,https://finance.yahoo.com/markets/stocks/articles/amazon-backed-nuclear-firm-x-001155364.html,2026-04-27T06:34:22+00:00
SHEL.L,Shell,LSE,GBR,Elixir Energy grows Taroom Trough gas resource by 24% to 3.5 TCFe,other,Proactive,2026-04-23T23:21:00Z,https://www.proactiveinvestors.com/companies/news/1091110/elixir-energy-grows-taroom-trough-gas-resource-by-24-to-3-5-tcfe-1091110.html,2026-04-27T06:34:22+00:00
NWG.L,NatWest,LSE,GBR,NatWest Group And Sainsbury's Deal Puts Retail Banking Growth In Focus,other,Simply Wall St.,2026-04-23T23:09:07Z,https://finance.yahoo.com/markets/stocks/articles/natwest-group-sainsburys-deal-puts-230907260.html,2026-04-27T06:34:22+00:00
AZN.L,AstraZeneca,LSE,GBR,Astrazeneca (AZN) Suffers a Larger Drop Than the General Market: Key Insights,other,Zacks,2026-04-23T22:15:03Z,https://finance.yahoo.com/markets/stocks/articles/astrazeneca-azn-suffers-larger-drop-221503023.html,2026-04-27T06:34:22+00:00
AAL.L,Anglo American,LSE,GBR,Teck Resources Limited Q1 2026 Earnings Call Summary,other,Moby,2026-04-23T20:49:35Z,https://app.moby.co/home/research/tools/earningsCalendar/earnings-teck-resources-limited-q1-2026-earnings-call-summary?utm_source=yahoo_finance&utm_medium=rss,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,RBC Capital Upgrades Unilever (UL) to Sector Perform,other,Insider Monkey,2026-04-23T20:47:50Z,https://finance.yahoo.com/markets/stocks/articles/rbc-capital-upgrades-unilever-ul-204750050.html,2026-04-27T06:34:22+00:00
HSBA.L,HSBC,LSE,GBR,Intel’s $250 Billion Rally Slams Into a Potential Earnings Wall,other,Bloomberg,2026-04-23T18:16:55Z,https://finance.yahoo.com/markets/stocks/articles/intel-240-billion-rally-slams-091734304.html,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,Assessing Unilever (LSE:ULVR) Valuation After Recent Share Price Weakness,other,Simply Wall St.,2026-04-23T16:08:13Z,https://finance.yahoo.com/markets/stocks/articles/assessing-unilever-lse-ulvr-valuation-160813655.html,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,Jeni’s Ice Cream Just Scooped Up the CEO Who Was Fired From Ben & Jerry’s — He’ll Oversee Its Franchise Expansion,board_change,Entrepreneur,2026-04-23T16:00:00Z,https://www.entrepreneur.com/buying-a-franchise/jenis-scooped-up-the-ceo-fired-from-ben-jerrys,2026-04-27T06:34:22+00:00
AZN.L,AstraZeneca,LSE,GBR,BDTX and the CNS-Active EGFR Trend: Why C797S Is the Prize,other,Zacks,2026-04-23T15:29:00Z,https://finance.yahoo.com/sectors/healthcare/articles/bdtx-cns-active-egfr-trend-152900127.html,2026-04-27T06:34:22+00:00
AZN.L,AstraZeneca,LSE,GBR,"BDTX Stock: Neutral Zacks Rank, $4 Target, and What Must Go Right",other,Zacks,2026-04-23T15:26:00Z,https://finance.yahoo.com/sectors/healthcare/articles/bdtx-stock-neutral-zacks-rank-152600921.html,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,Unilever Looks Fairly Valued at $58.53 and We’d Wait for a Better Entry,other,24/7 Wall St.,2026-04-23T14:48:41Z,https://247wallst.com/investing/2026/04/23/unilever-looks-fairly-valued-at-58-53-and-wed-wait-for-a-better-entry/,2026-04-27T06:34:22+00:00
AAL.L,Anglo American,LSE,GBR,FCX Stock Dives On Copper Output Cut. These Stocks Are Rallying.,other,Investor's Business Daily,2026-04-23T14:23:06Z,,2026-04-27T06:34:22+00:00
HSBA.L,HSBC,LSE,GBR,Intel (INTC) Backed by HSBC as Server CPU Growth Drives Re-Rating,other,Insider Monkey,2026-04-23T13:33:32Z,https://finance.yahoo.com/markets/stocks/articles/intel-intc-backed-hsbc-server-133332103.html,2026-04-27T06:34:22+00:00
PRU.L,Prudential,LSE,GBR,Broker Revenue Forecasts For Prudential plc (LON:PRU) Are Surging Higher,trading_update,Simply Wall St.,2026-04-23T13:15:35Z,https://finance.yahoo.com/markets/stocks/articles/broker-revenue-forecasts-prudential-plc-131535485.html,2026-04-27T06:34:22+00:00
DGE.L,Diageo,LSE,GBR,Here’s Why Vulcan Value Partners Sold Diageo plc (DEO),other,Insider Monkey,2026-04-23T12:13:39Z,https://finance.yahoo.com/markets/stocks/articles/why-vulcan-value-partners-sold-121339975.html,2026-04-27T06:34:22+00:00
BT-A.L,BT Group,LSE,GBR,UK's BT and Nscale team up to build 14MW of AI capacity,other,Reuters,2026-04-23T07:02:45Z,https://finance.yahoo.com/sectors/technology/articles/uks-bt-nscale-team-build-070245123.html,2026-04-27T06:34:22+00:00
RKT.L,Reckitt,LSE,GBR,"FTSE 100 Live: Stocks wallow as oil tops $100, UK consumer confidence falls",other,Proactive,2026-04-23T06:12:00Z,https://www.proactiveinvestors.com/companies/news/1091043/ftse-100-live-stocks-set-to-drop-as-oil-crosses-100-a-barrel-uk-deficit-in-line-1091043.html,2026-04-27T06:34:22+00:00
AAL.L,Anglo American,LSE,GBR,"FTSE 100 Live: Stocks wallow as oil tops $100, UK consumer confidence falls",other,Proactive,2026-04-23T06:12:00Z,https://www.proactiveinvestors.com/companies/news/1091043/ftse-100-live-stocks-set-to-drop-as-oil-crosses-100-a-barrel-uk-deficit-in-line-1091043.html,2026-04-27T06:34:22+00:00
RR.L,Rolls-Royce,LSE,GBR,"FTSE 100 Live: Stocks wallow as oil tops $100, UK consumer confidence falls",other,Proactive,2026-04-23T06:12:00Z,https://www.proactiveinvestors.com/companies/news/1091043/ftse-100-live-stocks-set-to-drop-as-oil-crosses-100-a-barrel-uk-deficit-in-line-1091043.html,2026-04-27T06:34:22+00:00
ULVR.L,Unilever,LSE,GBR,"Unilever Stock Gets New 5,300 GBp Target — And Global Growth Is In Focus",other,Insider Monkey,2026-04-22T22:06:36Z,https://finance.yahoo.com/markets/stocks/articles/unilever-stock-gets-5-300-220636691.html,2026-04-27T06:34:22+00:00
RIO.L,Rio Tinto,LSE,GBR,RIO Stock Gets Fresh Target Increase — But The Real Story May Be Ahead,other,Insider Monkey,2026-04-22T22:05:19Z,https://finance.yahoo.com/markets/stocks/articles/rio-stock-gets-fresh-target-220519200.html,2026-04-27T06:34:22+00:00
CRH.L,CRH,LSE,GBR,CRH (CRH) Stock Sinks As Market Gains: Here's Why,other,Zacks,2026-04-22T22:00:02Z,https://finance.yahoo.com/markets/stocks/articles/crh-crh-stock-sinks-market-220002108.html,2026-04-27T06:34:22+00:00
NWG.L,NatWest,LSE,GBR,NatWest Group (NWG) Downgraded by Keefe Bruyette With a PT of 650 GBp,other,Insider Monkey,2026-04-22T19:46:00Z,https://finance.yahoo.com/markets/stocks/articles/natwest-group-nwg-downgraded-keefe-194600649.html,2026-04-27T06:34:22+00:00
RKT.L,Reckitt,LSE,GBR,"Reckitt Misses Q1 Expectations As Sales Rise 1.3%, Shares Drop 21% YTD",other,GuruFocus.com,2026-04-22T17:20:01Z,https://finance.yahoo.com/markets/stocks/articles/reckitt-misses-q1-expectations-sales-172001461.html,2026-04-27T06:34:22+00:00
RKT.L,Reckitt,LSE,GBR,Mideast war weighs on parent of Durex condoms,other,AFP,2026-04-22T17:06:53Z,https://finance.yahoo.com/sectors/healthcare/articles/mideast-war-weighs-parent-durex-170653582.html,2026-04-27T06:34:22+00:00
GSK.L,GSK,LSE,GBR,European Commission Approves MRNA's COVID-19-Influenza Combo Shot,other,Zacks,2026-04-22T15:15:00Z,https://finance.yahoo.com/sectors/healthcare/articles/european-commission-approves-mrnas-covid-151500810.html,2026-04-27T06:34:22+00:00
GSK.L,GSK,LSE,GBR,GSK (GSK) Earnings Expected to Grow: Should You Buy?,other,Zacks,2026-04-22T14:00:19Z,https://finance.yahoo.com/markets/stocks/articles/gsk-gsk-earnings-expected-grow-140019676.html,2026-04-27T06:34:22+00:00
RIO.L,Rio Tinto,LSE,GBR,Graphene Manufacturing Group appoints former Rio Tinto executive to drive production growth,other,Proactive,2026-04-22T12:56:00Z,https://www.proactiveinvestors.com/companies/news/1091002/graphene-manufacturing-group-appoints-former-rio-tinto-executive-to-drive-production-growth-1091002.html,2026-04-27T06:34:22+00:00
LLOY.L,Lloyds,LSE,GBR,UK’s FCA names eight banks for AI testing,other,Retail Banker International,2026-04-22T11:54:28Z,https://www.retailbankerinternational.com/news/fca-ai-testing-eight-banks/,2026-04-27T06:34:22+00:00
EXPN.L,Experian,LSE,GBR,UK’s FCA names eight banks for AI testing,other,Retail Banker International,2026-04-22T11:54:28Z,https://www.retailbankerinternational.com/news/fca-ai-testing-eight-banks/,2026-04-27T06:34:22+00:00
VOD.L,Vodafone,LSE,GBR,AST SpaceMobile Drops 15% After Blue Origin Satellite Mishap,other,MarketBeat,2026-04-22T11:40:00Z,https://www.marketbeat.com/originals/ast-spacemobile-drops-15-after-blue-origin-satellite-mishap/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:34:22+00:00
