ticker,company,exchange,country_iso,headline,kind,publisher,issued_at,url,captured_at
0939.HK,China Construction Bank,HKEX,HKG,PBOC vows to curb ‘involution-style’ competition in China’s financial sector,other,Investing.com,2026-04-25T06:12:39Z,https://finance.yahoo.com/economy/policy/articles/pboc-vows-curb-involution-style-061239571.html,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,PBOC vows to curb ‘involution-style’ competition in China’s financial sector,other,Investing.com,2026-04-25T06:12:39Z,https://finance.yahoo.com/economy/policy/articles/pboc-vows-curb-involution-style-061239571.html,2026-04-27T06:32:48+00:00
2318.HK,Ping An,HKEX,HKG,PBOC vows to curb ‘involution-style’ competition in China’s financial sector,other,Investing.com,2026-04-25T06:12:39Z,https://finance.yahoo.com/economy/policy/articles/pboc-vows-curb-involution-style-061239571.html,2026-04-27T06:32:48+00:00
9988.HK,Alibaba,HKEX,HKG,Microsoft (MSFT) Must Face a UK lawsuit Over Cloud Computing Licenses,other,Insider Monkey,2026-04-25T05:57:14Z,https://finance.yahoo.com/markets/stocks/articles/microsoft-msft-must-face-uk-055714218.html,2026-04-27T06:32:48+00:00
0700.HK,Tencent,HKEX,HKG,Tencent Hy3 AI And TVU Cloud Deal Put Valuation In Focus,other,Simply Wall St.,2026-04-25T00:17:11Z,https://finance.yahoo.com/markets/stocks/articles/tencent-hy3-ai-tvu-cloud-001711699.html,2026-04-27T06:32:48+00:00
9988.HK,Alibaba,HKEX,HKG,DEM’s 4% Yield Hides a Taiwan Bet as China Falters in 2026,other,24/7 Wall St.,2026-04-24T19:15:29Z,https://247wallst.com/investing/2026/04/24/dems-4-yield-hides-a-taiwan-bet-as-china-falters-in-2026/,2026-04-27T06:32:48+00:00
0939.HK,China Construction Bank,HKEX,HKG,DEM’s 4% Yield Hides a Taiwan Bet as China Falters in 2026,other,24/7 Wall St.,2026-04-24T19:15:29Z,https://247wallst.com/investing/2026/04/24/dems-4-yield-hides-a-taiwan-bet-as-china-falters-in-2026/,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,DEM’s 4% Yield Hides a Taiwan Bet as China Falters in 2026,other,24/7 Wall St.,2026-04-24T19:15:29Z,https://247wallst.com/investing/2026/04/24/dems-4-yield-hides-a-taiwan-bet-as-china-falters-in-2026/,2026-04-27T06:32:48+00:00
0005.HK,HSBC HK,HKEX,HKG,Bet on These 5 Low-Leverage Stocks as Oil Prices Continue to Rise,other,Zacks,2026-04-24T18:21:00Z,https://finance.yahoo.com/markets/stocks/articles/bet-5-low-leverage-stocks-182100326.html,2026-04-27T06:32:48+00:00
0700.HK,Tencent,HKEX,HKG,Forget Generic Gaming Plays: 3 ETFs Reveal the Real Digital Entertainment Divide,other,24/7 Wall St.,2026-04-24T17:55:42Z,https://247wallst.com/investing/2026/04/24/forget-generic-gaming-plays-3-etfs-reveal-the-real-digital-entertainment-divide/,2026-04-27T06:32:48+00:00
9988.HK,Alibaba,HKEX,HKG,Why Is Chewy (CHWY) Down 5% Since Last Earnings Report?,results,Zacks,2026-04-24T15:30:03Z,https://finance.yahoo.com/markets/stocks/articles/why-chewy-chwy-down-5-153003013.html,2026-04-27T06:32:48+00:00
0700.HK,Tencent,HKEX,HKG,Nvidia Faces Headache From DeepSeek’s New AI Model. The Stock Is Rising.,other,Barrons.com,2026-04-24T15:28:00Z,https://www.barrons.com/articles/nvidia-stock-price-ai-chips-china-deepseek-cafce9d6?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
0005.HK,HSBC HK,HKEX,HKG,What drives real-time payment growth,other,Payments Dive,2026-04-24T10:07:00Z,https://www.paymentsdive.com/news/what-drives-real-time-payment-growth/818387/,2026-04-27T06:32:48+00:00
9988.HK,Alibaba,HKEX,HKG,Alibaba’s Qwen AI Partnerships Highlight New Use Cases And Valuation Gap,partnership,Simply Wall St.,2026-04-24T07:09:51Z,https://finance.yahoo.com/markets/stocks/articles/alibaba-qwen-ai-partnerships-highlight-070951608.html,2026-04-27T06:32:48+00:00
0700.HK,Tencent,HKEX,HKG,Tencent Unveils AI Model in High-Stakes Test for OpenAI Hire,other,Bloomberg,2026-04-24T02:36:10Z,https://finance.yahoo.com/sectors/technology/articles/tencent-unveils-ai-model-high-103407484.html,2026-04-27T06:32:48+00:00
9988.HK,Alibaba,HKEX,HKG,Tencent Unveils AI Model in High-Stakes Test for OpenAI Hire,other,Bloomberg,2026-04-24T02:36:10Z,https://finance.yahoo.com/sectors/technology/articles/tencent-unveils-ai-model-high-103407484.html,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,"Xiaomi has delivered 26,000 units of upgraded SU7 series sedan",other,Reuters,2026-04-24T01:42:07Z,https://finance.yahoo.com/markets/stocks/articles/xiaomi-delivered-26-000-units-014207436.html,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,Is Xiaomi (SEHK:1810) Offering Value After Its Recent Share Price Pullback,other,Simply Wall St.,2026-04-23T20:06:52Z,https://finance.yahoo.com/markets/stocks/articles/xiaomi-sehk-1810-offering-value-200652100.html,2026-04-27T06:32:48+00:00
0005.HK,HSBC HK,HKEX,HKG,Intel’s $250 Billion Rally Slams Into a Potential Earnings Wall,results,Bloomberg,2026-04-23T18:16:55Z,https://finance.yahoo.com/markets/stocks/articles/intel-240-billion-rally-slams-091734304.html,2026-04-27T06:32:48+00:00
9988.HK,Alibaba,HKEX,HKG,Zelos Technology Targets $600 Million Hong Kong IPO With Autonomous Delivery Scale,other,GuruFocus.com,2026-04-23T18:15:28Z,https://finance.yahoo.com/markets/stocks/articles/zelos-technology-targets-600-million-181528135.html,2026-04-27T06:32:48+00:00
9618.HK,JD.com,HKEX,HKG,"JD.com (JD) Upgraded to ‘Buy’, Price Target Raised by $5",other,Insider Monkey,2026-04-23T16:30:54Z,https://finance.yahoo.com/markets/stocks/articles/jd-com-jd-upgraded-buy-163054068.html,2026-04-27T06:32:48+00:00
9618.HK,JD.com,HKEX,HKG,EU reviews JD.com’s Ceconomy bid over subsidy concerns – report,other,Retail Insight Network,2026-04-23T14:05:30Z,https://www.retail-insight-network.com/news/eu-reviews-jd-com-ceconomy-bid/,2026-04-27T06:32:48+00:00
0005.HK,HSBC HK,HKEX,HKG,Intel (INTC) Backed by HSBC as Server CPU Growth Drives Re-Rating,other,Insider Monkey,2026-04-23T13:33:32Z,https://finance.yahoo.com/markets/stocks/articles/intel-intc-backed-hsbc-server-133332103.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,Baidu Inc. (BIDU) Gains Analyst Backing on AI Cloud Strength Despite Ad Weakness,other,Insider Monkey,2026-04-23T13:33:01Z,https://finance.yahoo.com/markets/stocks/articles/baidu-inc-bidu-gains-analyst-133301816.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,The Bull Case For Baidu (BIDU) Could Change Following Sharp Zacks Earnings Downgrade - Learn Why,results,Simply Wall St.,2026-04-23T13:08:54Z,https://finance.yahoo.com/markets/stocks/articles/bull-case-baidu-bidu-could-130854806.html,2026-04-27T06:32:48+00:00
0700.HK,Tencent,HKEX,HKG,"China’s DeepSeek Looks to Tap External Investors Including Alibaba, Tencent",other,The Wall Street Journal,2026-04-23T04:56:00Z,https://www.wsj.com/tech/ai/chinas-deepseek-looks-to-tap-external-investors-including-alibaba-tencent-4fcb607d?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,"China’s DeepSeek Looks to Tap External Investors Including Alibaba, Tencent",other,The Wall Street Journal,2026-04-23T04:56:00Z,https://www.wsj.com/tech/ai/chinas-deepseek-looks-to-tap-external-investors-including-alibaba-tencent-4fcb607d?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
0700.HK,Tencent,HKEX,HKG,"Tencent, Alibaba in Talks to Join DeepSeek’s First Funding Round",other,Bloomberg,2026-04-23T02:19:34Z,https://finance.yahoo.com/sectors/technology/articles/deepseek-talks-raise-20-billion-021934042.html,2026-04-27T06:32:48+00:00
0700.HK,Tencent,HKEX,HKG,Alibaba Weighs DeepSeek AI Stake As Social Commerce Role Expands,other,Simply Wall St.,2026-04-22T22:06:58Z,https://finance.yahoo.com/markets/stocks/articles/alibaba-weighs-deepseek-ai-stake-220658463.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,Uber’s AV Pivot: Growth Opportunity or Margin Risk?,other,MarketBeat,2026-04-22T16:25:00Z,https://www.marketbeat.com/originals/ubers-av-pivot-growth-opportunity-or-margin-risk/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,Chinese EVs look to sideline foreign brands at Beijing auto show,other,AFP,2026-04-22T12:43:46Z,https://finance.yahoo.com/sectors/technology/articles/chinese-evs-look-sideline-foreign-124346048.html,2026-04-27T06:32:48+00:00
0941.HK,China Mobile,HKEX,HKG,Deutsche Telekom Weighs Full Combination With T-Mobile,other,Bloomberg,2026-04-22T11:51:07Z,https://finance.yahoo.com/markets/stocks/articles/deutsche-telekom-weighs-full-combination-115107414.html,2026-04-27T06:32:48+00:00
9618.HK,JD.com,HKEX,HKG,5 Stocks to Buy as Retail Sales Soar Amid Ongoing Geopolitical Tensions,other,Zacks,2026-04-22T11:50:00Z,https://finance.yahoo.com/markets/stocks/articles/5-stocks-buy-retail-sales-115000853.html,2026-04-27T06:32:48+00:00
9618.HK,JD.com,HKEX,HKG,"Here's Why JD.com, Inc. (JD) Fell More Than Broader Market",other,Zacks,2026-04-21T21:45:03Z,https://finance.yahoo.com/markets/stocks/articles/heres-why-jd-com-inc-214503834.html,2026-04-27T06:32:48+00:00
0941.HK,China Mobile,HKEX,HKG,"Deutsche Telekom exploring merger with T-Mobile, Bloomberg News reports",merger,Reuters,2026-04-21T18:20:10Z,https://finance.yahoo.com/markets/stocks/articles/deutsche-telekom-exploring-merger-t-182010144.html,2026-04-27T06:32:48+00:00
9618.HK,JD.com,HKEX,HKG,Does JD.com (JD) Have the Potential to Rally 25.31% as Wall Street Analysts Expect?,other,Zacks,2026-04-21T13:55:02Z,https://finance.yahoo.com/markets/stocks/articles/does-jd-com-jd-potential-135502661.html,2026-04-27T06:32:48+00:00
9618.HK,JD.com,HKEX,HKG,North of South Dumps $38.5 Million Vipshop Stake -- What Investors Should Know,other,Motley Fool,2026-04-20T21:02:54Z,https://www.fool.com/coverage/filings/2026/04/20/north-of-south-dumps-usd38-5-million-vipshop-stake-what-investors-should-know/,2026-04-27T06:32:48+00:00
9618.HK,JD.com,HKEX,HKG,JD.com (JD) Upgraded to Buy: Here's What You Should Know,other,Zacks,2026-04-20T16:00:03Z,https://finance.yahoo.com/markets/stocks/articles/jd-com-jd-upgraded-buy-160003431.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,Uber vs. Baidu: Which Stock Holds the Edge Now in the AV Space?,other,Zacks,2026-04-20T14:28:00Z,https://finance.yahoo.com/markets/stocks/articles/uber-vs-baidu-stock-holds-142800560.html,2026-04-27T06:32:48+00:00
0388.HK,HKEX,HKEX,HKG,HKEX strengthens governance with tougher auditor change rules,other,International Accounting Bulletin,2026-04-20T11:30:18Z,https://www.internationalaccountingbulletin.com/news/hkex-strengthens-governance-with-tougher-auditor-change-rules/,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,Huawei Unfurls Foldable Phone While Apple Stages China Comeback,other,Bloomberg,2026-04-20T10:17:37Z,https://finance.yahoo.com/sectors/technology/articles/huawei-unfurls-foldable-phone-while-101737055.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,China’s Netflix Expects AI to Create Bulk of Shows in Five Years,other,Bloomberg,2026-04-20T09:04:24Z,https://finance.yahoo.com/sectors/technology/articles/china-netflix-expects-ai-create-090424212.html,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,AI’s Token Economy Revolution Creates New China Tech Winners,other,Bloomberg,2026-04-20T03:52:11Z,https://finance.yahoo.com/news/ais-token-economy-revolution-creates-new-china-tech-winners-035211861.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,AI’s Token Economy Revolution Creates New China Tech Winners,other,Bloomberg,2026-04-20T03:52:11Z,https://finance.yahoo.com/news/ais-token-economy-revolution-creates-new-china-tech-winners-035211861.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,Assessing Baidu (NasdaqGS:BIDU) Valuation After New AI Cloud Wins And Kunlunxin Chip Momentum,other,Simply Wall St.,2026-04-18T06:07:48Z,https://finance.yahoo.com/markets/stocks/articles/assessing-baidu-nasdaqgs-bidu-valuation-060748432.html,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,Apple's China Comeback Leaves Android Rivals Behind,other,GuruFocus.com,2026-04-17T13:50:45Z,https://finance.yahoo.com/markets/stocks/articles/apples-china-comeback-leaves-android-135045374.html,2026-04-27T06:32:48+00:00
9888.HK,Baidu,HKEX,HKG,New Strong Sell Stocks for April 17th,other,Zacks,2026-04-17T09:50:00Z,https://finance.yahoo.com/markets/stocks/articles/strong-sell-stocks-april-17th-095000539.html,2026-04-27T06:32:48+00:00
1810.HK,Xiaomi,HKEX,HKG,Assessing Xiaomi (SEHK:1810) Valuation After Recent Share Price Weakness,other,Simply Wall St.,2026-04-16T07:06:21Z,https://finance.yahoo.com/markets/stocks/articles/assessing-xiaomi-sehk-1810-valuation-070621364.html,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,Asian Dividend Stocks To Enhance Your Portfolio,dividend,Simply Wall St.,2026-04-14T22:40:11Z,https://finance.yahoo.com/markets/stocks/articles/asian-dividend-stocks-enhance-portfolio-224011748.html,2026-04-27T06:32:48+00:00
2318.HK,Ping An,HKEX,HKG,Ping An Seeks To Sell $1 Billion In Software-Focused Private Equity Stakes,other,GuruFocus.com,2026-04-13T18:42:20Z,https://finance.yahoo.com/markets/stocks/articles/ping-seeks-sell-1-billion-184220811.html,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,Is It Too Late To Consider AIA Group (SEHK:1299) After Its 82% One Year Rally?,other,Simply Wall St.,2026-04-11T04:21:00Z,https://finance.yahoo.com/markets/stocks/articles/too-consider-aia-group-sehk-042100864.html,2026-04-27T06:32:48+00:00
1398.HK,ICBC,HKEX,HKG,Has ICBC (SEHK:1398) Price Gains Outrun Its Valuation After Strong Three Year Performance?,other,Simply Wall St.,2026-04-10T15:10:47Z,https://finance.yahoo.com/markets/stocks/articles/icbc-sehk-1398-price-gains-151047324.html,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,Do Options Traders Know Something About NetEase Stock We Don't?,other,Zacks,2026-04-10T13:11:00Z,https://finance.yahoo.com/markets/options/articles/options-traders-know-something-netease-131100461.html,2026-04-27T06:32:48+00:00
2382.HK,Sunny Optical,HKEX,HKG,Sunny Optical Technology Group SEHK 2382 Valuation After Strong Full Year Results And Higher Dividend,results,Simply Wall St.,2026-04-06T20:08:29Z,https://finance.yahoo.com/markets/stocks/articles/sunny-optical-technology-group-sehk-200829397.html,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,"The ""Spotify of China"" Just Got a Whole Lot Cheaper",other,MarketBeat,2026-04-03T12:40:00Z,https://www.marketbeat.com/originals/the-spotify-of-china-just-got-a-whole-lot-cheaper/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,A Look At CNOOC (SEHK:883) Valuation As Recent Momentum Draws Investor Attention,other,Simply Wall St.,2026-04-01T17:11:04Z,https://finance.yahoo.com/markets/stocks/articles/look-cnooc-sehk-883-valuation-171104608.html,2026-04-27T06:32:48+00:00
0939.HK,China Construction Bank,HKEX,HKG,Is China Construction Bank (CICHY) Stock Undervalued Right Now?,other,Zacks,2026-04-01T13:40:03Z,https://finance.yahoo.com/markets/stocks/articles/china-construction-bank-cichy-stock-134003633.html,2026-04-27T06:32:48+00:00
2318.HK,Ping An,HKEX,HKG,Ping An targets doubling valuation as 60% of claims go automated,other,GuruFocus.com,2026-03-31T18:58:10Z,https://finance.yahoo.com/sectors/technology/articles/ping-targets-doubling-valuation-60-185810031.html,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,CNOOC reports 11.5% drop in 2025 net profit,results,Offshore Technology,2026-03-27T12:02:35Z,https://www.offshore-technology.com/news/cnooc-reports-drop-2025-net-profit/,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Sun Hung Kai Secures HK$20B Loan as Bank Demand Hits HK$26B,other,GuruFocus.com,2026-03-26T19:15:51Z,https://finance.yahoo.com/markets/stocks/articles/sun-hung-kai-secures-hk-191551179.html,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,Record Oil and Gas Output Fails to Shield CNOOC from Market Volatility,other,Oilprice.com,2026-03-26T16:30:00Z,https://finance.yahoo.com/sectors/energy/articles/record-oil-gas-output-fails-163000040.html,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Bank Of China Bond Redemption Offers Fresh Clues On Valuation And Capital Mix,other,Simply Wall St.,2026-03-26T08:04:44Z,https://finance.yahoo.com/markets/stocks/articles/bank-china-bond-redemption-offers-080444607.html,2026-04-27T06:32:48+00:00
2628.HK,China Life,HKEX,HKG,China Life Insurance Co Ltd (CILJF) (Full Year 2025) Earnings Call Highlights: Record Profits ...,results,GuruFocus.com,2026-03-26T07:00:53Z,https://finance.yahoo.com/markets/stocks/articles/china-life-insurance-co-ltd-070053371.html,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Is Now The Time To Reassess Bank Of China (SEHK:3988) After Recent Share Price Gains,other,Simply Wall St.,2026-03-25T21:07:27Z,https://finance.yahoo.com/markets/stocks/articles/now-time-reassess-bank-china-210727643.html,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,Is SLB N.V. (SLB) One of the Best Undervalued Stocks Under $50 to Invest in Now?,other,Insider Monkey,2026-03-25T19:03:01Z,https://finance.yahoo.com/markets/stocks/articles/slb-n-v-slb-one-190301504.html,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,SLB Jumps 11% Post Offshore Multi-Well EPC Contract Win From CNOOC,other,Zacks,2026-03-25T14:02:00Z,https://finance.yahoo.com/sectors/energy/articles/slb-jumps-11-post-offshore-140200924.html,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,Is AIA (AAGIY) Outperforming Other Finance Stocks This Year?,other,Zacks,2026-03-25T13:40:03Z,https://finance.yahoo.com/markets/stocks/articles/aia-aagiy-outperforming-other-finance-134003763.html,2026-04-27T06:32:48+00:00
0939.HK,China Construction Bank,HKEX,HKG,China Is Down Sharply in 2026. These 3 ETFs Let You Buy the Dip on Emerging Markets,other,24/7 Wall St.,2026-03-25T12:45:13Z,https://247wallst.com/investing/2026/03/25/china-is-down-sharply-in-2026-these-3-etfs-let-you-buy-the-dip-on-emerging-markets/,2026-04-27T06:32:48+00:00
3988.HK,Bank of China,HKEX,HKG,Sembcorp Lines Up A$3 Billion Loan for A$6.5 Billion Alinta Deal,other,GuruFocus.com,2026-03-24T21:48:54Z,https://finance.yahoo.com/sectors/energy/articles/sembcorp-lines-3-billion-loan-214854507.html,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,Is There Now an Opportunity in NetEase (SEHK:9999) After This Year’s 23.2% Share Price Fall?,other,Simply Wall St.,2026-03-23T16:17:34Z,https://finance.yahoo.com/markets/stocks/articles/now-opportunity-netease-sehk-9999-161734323.html,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,CNOOC Names Huang Yongzhang as Chief Executive Officer,other,Oilprice.com,2026-03-23T01:59:39Z,https://finance.yahoo.com/sectors/energy/articles/cnooc-names-huang-yongzhang-chief-015939219.html,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,SLB Capital Returns Rise As Digital And Offshore Contracts Shape Outlook,guidance_update,Simply Wall St.,2026-03-20T19:07:10Z,https://finance.yahoo.com/markets/stocks/articles/slb-capital-returns-rise-digital-190710135.html,2026-04-27T06:32:48+00:00
3690.HK,Meituan,HKEX,HKG,"Alibaba Stock Is Getting Hit Again, but Qwen and Cloud Growth Are Surging",other,MarketBeat,2026-03-20T17:31:00Z,https://www.marketbeat.com/originals/alibaba-stock-is-getting-hit-again-but-qwen-and-cloud-growth-are-surging/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,AIA Group Ltd (AAGIY) Full Year 2025 Earnings Call Highlights: Record Growth and Strategic ...,results,GuruFocus.com,2026-03-19T07:00:27Z,https://finance.yahoo.com/markets/stocks/articles/aia-group-ltd-aagiy-full-070027207.html,2026-04-27T06:32:48+00:00
2318.HK,Ping An,HKEX,HKG,Is Ping An Insurance Co. of China (PNGAY) a Great Value Stock Right Now?,other,Zacks,2026-03-18T13:40:03Z,https://finance.yahoo.com/news/ping-insurance-co-china-pngay-134003058.html,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,"NetEase, Inc. (NTES) Cuts Funding to Nagoshi Studio",other,Insider Monkey,2026-03-18T12:57:06Z,https://finance.yahoo.com/news/netease-inc-ntes-cuts-funding-125706747.html,2026-04-27T06:32:48+00:00
0883.HK,CNOOC,HKEX,HKG,CNOOC (SEHK:883) Valuation Check After Strong Recent Share Price Gains,other,Simply Wall St.,2026-03-18T11:05:19Z,https://finance.yahoo.com/news/cnooc-sehk-883-valuation-check-110519746.html,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,RGA Offers Upside on Strong Growth Prospects - Buy or Hold the Stock?,other,Zacks,2026-03-17T17:19:00Z,https://finance.yahoo.com/news/rga-offers-upside-strong-growth-171900060.html,2026-04-27T06:32:48+00:00
0017.HK,New World Dev,HKEX,HKG,Chow Tai Fook Enterprises Seeks to Refinance HK$7.3 Billion Loan,other,GuruFocus.com,2026-03-16T18:58:01Z,https://finance.yahoo.com/news/chow-tai-fook-enterprises-seeks-185801004.html,2026-04-27T06:32:48+00:00
0388.HK,HKEX,HKEX,HKG,Trading in Metals Contracts on London Metal Exchange Restarted,other,The Wall Street Journal,2026-03-16T18:58:00Z,https://www.wsj.com/finance/commodities-futures/trading-in-metals-contracts-on-london-metal-exchange-halted-ab53f06c?siteid=yhoof2&yptr=yahoo,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,Apple’s 5% iOS fee cut in China: These companies are most affected,other,Investing.com,2026-03-13T14:11:15Z,https://finance.yahoo.com/news/apple-5-ios-fee-cut-141115532.html,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,Assessing AIA Group (SEHK:1299) Valuation After Mixed Short Term Returns And Stronger Long Term Momentum,other,Simply Wall St.,2026-03-12T17:13:24Z,https://finance.yahoo.com/news/assessing-aia-group-sehk-1299-171324212.html,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,4 Stocks to Add to Your Portfolio From a Prospering Life Insurance Industry,other,Zacks,2026-03-11T16:52:00Z,https://finance.yahoo.com/news/4-stocks-add-portfolio-prospering-165200719.html,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,"NetEase, Inc. (NTES): Analyst Confidence and Growth Ahead",other,Insider Monkey,2026-03-10T18:38:23Z,https://finance.yahoo.com/news/netease-inc-ntes-analyst-confidence-183823549.html,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,Futu Holdings Gears Up to Report Q4 Earnings: What's in the Cards?,results,Zacks,2026-03-10T12:43:00Z,https://finance.yahoo.com/news/futu-holdings-gears-report-q4-124300693.html,2026-04-27T06:32:48+00:00
1299.HK,AIA Group,HKEX,HKG,Are Finance Stocks Lagging  AIA (AAGIY) This Year?,other,Zacks,2026-03-09T13:40:03Z,https://finance.yahoo.com/news/finance-stocks-lagging-aia-aagiy-134003878.html,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,Market Chatter: Netease to End Funding for Nagoshi Studio as Gaming Investments Shrink,other,MT Newswires,2026-03-09T10:22:49Z,https://finance.yahoo.com/news/market-chatter-netease-end-funding-102249807.html,2026-04-27T06:32:48+00:00
9999.HK,NetEase,HKEX,HKG,Assessing NetEase (SEHK:9999) Valuation After Recent Share Price Volatility,other,Simply Wall St.,2026-03-07T17:11:44Z,https://finance.yahoo.com/news/assessing-netease-sehk-9999-valuation-171144872.html,2026-04-27T06:32:48+00:00
