ticker,company,exchange,country_iso,headline,kind,publisher,issued_at,url,captured_at
006400.KS,Samsung SDI,KRX,KOR,Korean battery makers adapt to falling US BEV demand,ev_ai_tech,Just Auto,2026-04-07T15:57:46Z,https://www.just-auto.com/features/korean-battery-makers-adapt-to-falling-us-bev-demand/,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,LG Electronics Expects First-Quarter Earnings Rebound,results,The Wall Street Journal,2026-04-07T05:25:00Z,https://www.wsj.com/business/earnings/lg-electronics-expects-first-quarter-earnings-rebound-cab6866b?siteid=yhoof2&yptr=yahoo,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,Nokia’s Sisvel POS Pool Role And What It May Mean For The Share Price,other,Simply Wall St.,2026-04-02T20:12:56Z,https://finance.yahoo.com/markets/stocks/articles/nokia-sisvel-pos-pool-role-201256431.html,2026-04-27T06:33:11+00:00
055550.KS,Shinhan Financial,KRX,KOR,UBS Stock Rallies 6.5% on Signal of Softer Swiss Capital Requirements,other,Zacks,2026-04-01T16:35:00Z,https://finance.yahoo.com/markets/stocks/articles/ubs-stock-rallies-6-5-163500474.html,2026-04-27T06:33:11+00:00
035420.KS,Naver,KRX,KOR,Crypto exchange Bithumb postpones IPO bid amid economic uncertainty,ev_ai_tech,DLNews,2026-04-01T16:08:41Z,https://www.dlnews.com/articles/markets/crypto-exchange-bithumb-postpones-ipo-bid-economic-uncertainty/,2026-04-27T06:33:11+00:00
207940.KS,Samsung Biologics,KRX,KOR,"Samsung Biologics acquires GSK’s facility in Maryland, US",other,Investment Monitor,2026-04-01T12:04:01Z,https://www.investmentmonitor.ai/news/samsung-biologics-acquires-gsks-facility/,2026-04-27T06:33:11+00:00
006400.KS,Samsung SDI,KRX,KOR,Samsung SDI extends maturity on $1.05 billion loan to Stellantis joint venture,partnership,Reuters,2026-03-31T00:39:16Z,https://finance.yahoo.com/sectors/technology/articles/samsung-sdi-lend-1-05-003916872.html,2026-04-27T06:33:11+00:00
055550.KS,Shinhan Financial,KRX,KOR,SHG vs. ITUB: Which Stock Is the Better Value Option?,other,Zacks,2026-03-30T15:40:01Z,https://finance.yahoo.com/markets/stocks/articles/shg-vs-itub-stock-better-154001410.html,2026-04-27T06:33:11+00:00
373220.KS,LG Energy Solution,KRX,KOR,Livium CEO on recycling demand “Hockey Stick” - ASX SMIDcaps Conference,other,Proactive,2026-03-24T22:10:16Z,https://finance.yahoo.com/video/livium-ceo-recycling-demand-hockey-221016064.html,2026-04-27T06:33:11+00:00
051910.KS,LG Chem,KRX,KOR,South Korea Naphtha Prices Jump 60% as LG Chem Halts Facility,other,GuruFocus.com,2026-03-24T21:48:06Z,https://finance.yahoo.com/sectors/energy/articles/south-korea-naphtha-prices-jump-214806275.html,2026-04-27T06:33:11+00:00
055550.KS,Shinhan Financial,KRX,KOR,UBS Group to Expand U.S. Wealth Operations After Securing OCC Approval,other,Zacks,2026-03-23T16:47:00Z,https://finance.yahoo.com/markets/stocks/articles/ubs-group-expand-u-wealth-164700471.html,2026-04-27T06:33:11+00:00
012330.KS,Hyundai Mobis,KRX,KOR,Will Strength in the Automotive Business Drive Revenues for Qualcomm?,ev_ai_tech,Zacks,2026-03-23T16:07:00Z,https://finance.yahoo.com/markets/stocks/articles/strength-automotive-business-drive-revenues-160700299.html,2026-04-27T06:33:11+00:00
373220.KS,LG Energy Solution,KRX,KOR,"US Government Confirms $4.3 Billion Battery Deal Between Tesla (TSLA) and LG Energy Solution, Reuters Reports",ev_ai_tech,Insider Monkey,2026-03-20T20:37:01Z,https://finance.yahoo.com/markets/stocks/articles/us-government-confirms-4-3-203701922.html,2026-04-27T06:33:11+00:00
055550.KS,Shinhan Financial,KRX,KOR,Shinhan Financial Group (SHG) Builds Momentum With Robust FY2025 Results,results,Insider Monkey,2026-03-20T19:36:33Z,https://finance.yahoo.com/markets/stocks/articles/shinhan-financial-group-shg-builds-193633240.html,2026-04-27T06:33:11+00:00
105560.KS,KB Financial,KRX,KOR,KB Financial Group (KB) Showcases Robust FY2025 Performance Backed by Clean Audit Opinion,other,Insider Monkey,2026-03-20T19:24:30Z,https://finance.yahoo.com/markets/stocks/articles/kb-financial-group-kb-showcases-192430824.html,2026-04-27T06:33:11+00:00
028260.KS,Samsung C&T,KRX,KOR,Samsung Considers 5-Year AI Memory Contracts as Shares Jump 6.5%,ev_ai_tech,GuruFocus.com,2026-03-18T17:37:00Z,https://finance.yahoo.com/news/samsung-considers-5-ai-memory-173700263.html,2026-04-27T06:33:11+00:00
032830.KS,Samsung Life,KRX,KOR,Samsung Considers 5-Year AI Memory Contracts as Shares Jump 6.5%,ev_ai_tech,GuruFocus.com,2026-03-18T17:37:00Z,https://finance.yahoo.com/news/samsung-considers-5-ai-memory-173700263.html,2026-04-27T06:33:11+00:00
373220.KS,LG Energy Solution,KRX,KOR,Trump Administration Confirms Tesla Will Build $4.3 Billion Battery Plant In Michigan With LG Energy,ev_ai_tech,Benzinga,2026-03-18T14:30:35Z,https://finance.yahoo.com/news/trump-administration-confirms-tesla-build-143035849.html,2026-04-27T06:33:11+00:00
373220.KS,LG Energy Solution,KRX,KOR,The Investment Case for Tesla After $4.3B Team-Up With LG Energy,other,Zacks,2026-03-18T12:43:00Z,https://finance.yahoo.com/news/investment-case-tesla-4-3b-124300640.html,2026-04-27T06:33:11+00:00
028260.KS,Samsung C&T,KRX,KOR,"Reliance Industries, Samsung subsidiary sign $3B deal for green ammonia",other,ESG Dive,2026-03-18T10:37:00Z,https://www.esgdive.com/news/reliance-industries-samsung-subsidiary-sign-3b-deal-for-green-ammonia/815048/,2026-04-27T06:33:11+00:00
207940.KS,Samsung Biologics,KRX,KOR,"Rapid Micro Biosystems, Inc. Q4 2025 Earnings Call Summary",results,Moby,2026-03-12T16:52:35Z,https://app.moby.co/home/research/tools/earningsCalendar/earnings-rapid-micro-biosystems-inc-q4-2025-earnings-call-summary?utm_source=yahoo_finance&utm_medium=rss,2026-04-27T06:33:11+00:00
207940.KS,Samsung Biologics,KRX,KOR,Rapid Micro Biosystems Q4 Earnings Call Highlights,results,MarketBeat,2026-03-12T14:48:54Z,https://www.marketbeat.com/instant-alerts/rapid-micro-biosystems-q4-earnings-call-highlights-2026-03-12/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:33:11+00:00
035420.KS,Naver,KRX,KOR,AMD Stock Fall Ahead of CEO's South Korea Talks,other,GuruFocus.com,2026-03-12T11:19:46Z,https://finance.yahoo.com/news/amd-eyes-challenge-nvidia-south-111946823.html,2026-04-27T06:33:11+00:00
035420.KS,Naver,KRX,KOR,Sector Update: Tech Stocks Advance Late Afternoon,other,MT Newswires,2026-03-11T19:47:20Z,https://finance.yahoo.com/news/sector-tech-stocks-advance-afternoon-194720702.html,2026-04-27T06:33:11+00:00
055550.KS,Shinhan Financial,KRX,KOR,SHG or EBKDY: Which Is the Better Value Stock Right Now?,other,Zacks,2026-03-11T15:40:02Z,https://finance.yahoo.com/news/shg-ebkdy-better-value-stock-154002627.html,2026-04-27T06:33:11+00:00
035420.KS,Naver,KRX,KOR,AMD CEO to Meet Samsung Chief as AI Memory Demand Surges,ev_ai_tech,GuruFocus.com,2026-03-11T13:06:22Z,https://finance.yahoo.com/news/amd-ceo-meet-samsung-chief-130622132.html,2026-04-27T06:33:11+00:00
035420.KS,Naver,KRX,KOR,"AMD CEO to meet Samsung chief in South Korea amid race for AI memory chips, paper says",ev_ai_tech,Reuters,2026-03-11T10:18:46Z,https://finance.yahoo.com/news/amd-ceo-meet-samsung-chief-101846926.html,2026-04-27T06:33:11+00:00
207940.KS,Samsung Biologics,KRX,KOR,Eli Lilly Taps Samsung Biologics To Grow Korean Biotech And Long Term Value,other,Simply Wall St.,2026-03-11T04:16:07Z,https://finance.yahoo.com/news/eli-lilly-taps-samsung-biologics-041607835.html,2026-04-27T06:33:11+00:00
012330.KS,Hyundai Mobis,KRX,KOR,Hyundai Mobis completes new chassis modules plant in Hungary,ev_ai_tech,Just Auto,2026-03-10T10:11:40Z,https://www.just-auto.com/news/hyundai-mobis-completes-new-chassis-modules-plant-in-hungary/,2026-04-27T06:33:11+00:00
055550.KS,Shinhan Financial,KRX,KOR,Asian Equities Traded in the US as American Depositary Receipts Fall Again in Friday Trading; Down Nearly 6% for Week,ev_ai_tech,MT Newswires,2026-03-06T15:44:40Z,https://finance.yahoo.com/news/asian-equities-traded-us-american-154440930.html,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,Qualcomm leads new 6G coalition,other,Just Auto,2026-03-04T11:43:22Z,https://www.just-auto.com/news/qualcomm-leads-new-6g-coalition/,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,SWKS to Showcase 6G Power Amplifier: Will its Prospects Get a Boost?,other,Zacks,2026-03-03T16:10:00Z,https://finance.yahoo.com/news/swks-showcase-6g-power-amplifier-161000092.html,2026-04-27T06:33:11+00:00
105560.KS,KB Financial,KRX,KOR,KB Financial Group (KB) Achieves 15.1% Profit Growth Amid Strong Non-Interest Income,results,Insider Monkey,2026-03-03T10:24:10Z,https://finance.yahoo.com/news/kb-financial-group-kb-achieves-102410172.html,2026-04-27T06:33:11+00:00
051910.KS,LG Chem,KRX,KOR,"Pacira BioSciences, Inc. Q4 2025 Earnings Call Summary",results,Moby,2026-02-27T13:30:00Z,https://app.moby.co/home/research/tools/earningsCalendar/earnings-pacira-biosciences-inc-q4-2025-earnings-call-summary?utm_source=yahoo_finance&utm_medium=rss,2026-04-27T06:33:11+00:00
051910.KS,LG Chem,KRX,KOR,Pacira BioSciences Q4 Earnings Call Highlights,results,MarketBeat,2026-02-27T06:12:58Z,https://www.marketbeat.com/instant-alerts/pacira-biosciences-q4-earnings-call-highlights-2026-02-27/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:33:11+00:00
035420.KS,Naver,KRX,KOR,South Korea set to finally a get fully functioning Google Maps,other,Reuters,2026-02-27T05:09:37Z,https://finance.yahoo.com/news/south-korea-approves-google-bid-050937703.html,2026-04-27T06:33:11+00:00
035720.KS,Kakao,KRX,KOR,South Korea set to finally a get fully functioning Google Maps,other,Reuters,2026-02-27T05:09:37Z,https://finance.yahoo.com/news/south-korea-approves-google-bid-050937703.html,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,"Exclusive-Volvo Cars to recall 40,000 electric SUVs over battery fire risk",ev_ai_tech,Reuters,2026-02-23T15:34:15Z,https://finance.yahoo.com/news/exclusive-volvo-cars-recall-40-153415347.html,2026-04-27T06:33:11+00:00
105560.KS,KB Financial,KRX,KOR,KB Financial (KB) Upgraded to Strong Buy: Here's What You Should Know,other,Zacks,2026-02-17T17:00:04Z,https://finance.yahoo.com/news/kb-financial-kb-upgraded-strong-170004277.html,2026-04-27T06:33:11+00:00
105560.KS,KB Financial,KRX,KOR,What Makes KB Financial (KB) a Strong Momentum Stock: Buy Now?,other,Zacks,2026-02-13T17:00:04Z,https://finance.yahoo.com/news/makes-kb-financial-kb-strong-170004083.html,2026-04-27T06:33:11+00:00
035720.KS,Kakao,KRX,KOR,Kakao Corp (XKRX:035720) Q4 2025 Earnings Call Highlights: Record Revenue and Strategic AI ...,results,GuruFocus.com,2026-02-13T01:05:42Z,https://finance.yahoo.com/news/kakao-corp-xkrx-035720-q4-010542682.html,2026-04-27T06:33:11+00:00
028260.KS,Samsung C&T,KRX,KOR,Samsung C&T chooses Worley for Qatar CO₂ sequestration project,other,Offshore Technology,2026-02-11T15:26:30Z,https://www.offshore-technology.com/news/samsung-ct-worley-qatar-project/,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,"LG India quarterly profit drops as appliances, air unit slows",results,Reuters,2026-02-11T15:01:49Z,https://sg.finance.yahoo.com/news/lg-electronics-indias-quarterly-profit-133024522.html,2026-04-27T06:33:11+00:00
105560.KS,KB Financial,KRX,KOR,KB Financial Group Inc (KB) Q4 2025 Earnings Call Highlights: Robust Profit Growth Amidst ...,results,GuruFocus.com,2026-02-10T01:03:11Z,https://finance.yahoo.com/news/kb-financial-group-inc-kb-010311829.html,2026-04-27T06:33:11+00:00
035420.KS,Naver,KRX,KOR,NAVER Corp (XKRX:035420) Q4 2025 Earnings Call Highlights: Strong Revenue Growth Amidst Profit ...,results,GuruFocus.com,2026-02-08T01:00:21Z,https://finance.yahoo.com/news/naver-corp-xkrx-035420-q4-010021896.html,2026-04-27T06:33:11+00:00
105560.KS,KB Financial,KRX,KOR,KB Financial Group Q4 Earnings Call Highlights,results,MarketBeat,2026-02-05T10:06:39Z,https://www.marketbeat.com/instant-alerts/kb-financial-group-q4-earnings-call-highlights-2026-02-05/?utm_source=yahoofinance&utm_medium=yahoofinance,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,Expanded LG Licensing Deal and 2026 Outlook Could Be A Game Changer For InterDigital (IDCC),other,Simply Wall St.,2026-02-03T04:35:44Z,https://finance.yahoo.com/news/expanded-lg-licensing-deal-2026-043544486.html,2026-04-27T06:33:11+00:00
066570.KS,LG Electronics,KRX,KOR,LG Electronics Inc (FRA:LGLG) Q4 2025 Earnings Call Highlights: Navigating Losses Amid ...,results,GuruFocus.com,2026-02-03T01:02:58Z,https://finance.yahoo.com/news/lg-electronics-inc-fra-lglg-010258213.html,2026-04-27T06:33:11+00:00
012330.KS,Hyundai Mobis,KRX,KOR,Shares in South Korean automakers slide after Trump post on raising tariffs,ev_ai_tech,Reuters,2026-01-27T00:14:56Z,https://finance.yahoo.com/news/shares-south-korean-automakers-slide-001456137.html,2026-04-27T06:33:11+00:00
051910.KS,LG Chem,KRX,KOR,"PCRX, LG Chem Partner to Expand Exparel Reach Across the Asia-Pacific",partnership,Zacks,2026-01-14T15:18:00Z,https://finance.yahoo.com/news/pcrx-lg-chem-partner-expand-151800901.html,2026-04-27T06:33:11+00:00
012330.KS,Hyundai Mobis,KRX,KOR,Hyundai Motor Shares Hit Records as Robotics Drive $24 Billion Rally,ev_ai_tech,GuruFocus.com,2026-01-13T17:56:41Z,https://finance.yahoo.com/news/hyundai-motor-shares-hit-records-175641807.html,2026-04-27T06:33:11+00:00
207940.KS,Samsung Biologics,KRX,KOR,"Howmet Aerospace to buy hardware business for $1.8B, among other M&A to end 2025",other,Manufacturing Dive,2026-01-12T12:41:00Z,https://www.manufacturingdive.com/news/howmet-aerospace-stanley-black-decker-deere-tenna-samsung-biologics/809332/,2026-04-27T06:33:11+00:00
012330.KS,Hyundai Mobis,KRX,KOR,Can Qualcomm's Snapdragon Ride Flex for Hyundai Work Wonders?,ev_ai_tech,Zacks,2026-01-09T16:23:00Z,https://finance.yahoo.com/news/qualcomms-snapdragon-ride-flex-hyundai-162300906.html,2026-04-27T06:33:11+00:00
028260.KS,Samsung C&T,KRX,KOR,PV Power commissions Nhon Trach 3&4 gas-fired power plant in Vietnam,other,Power Technology,2026-01-07T10:20:01Z,https://www.power-technology.com/news/pv-power-commissions-nhon-trach/,2026-04-27T06:33:11+00:00
012330.KS,Hyundai Mobis,KRX,KOR,Hyundai is taking on Tesla and others in race to mass-produce humanoid robots,ev_ai_tech,Yahoo Finance,2026-01-05T21:00:56Z,https://finance.yahoo.com/news/hyundai-is-taking-on-tesla-and-others-in-race-to-mass-produce-humanoid-robots-210056155.html,2026-04-27T06:33:11+00:00
207940.KS,Samsung Biologics,KRX,KOR,Samsung Biologics to acquire Human Genome Sciences,other,Pharmaceutical Technology,2025-12-23T08:58:11Z,https://www.pharmaceutical-technology.com/news/samsung-biologics-human-genome-sciences/,2026-04-27T06:33:11+00:00
035720.KS,Kakao,KRX,KOR,Korean tech giants to clash over stablecoins as competition heats up,other,DLNews,2025-12-01T16:33:51Z,https://www.dlnews.com/articles/markets/korean-tech-giants-to-clash-over-stablecoins/,2026-04-27T06:33:11+00:00
035720.KS,Kakao,KRX,KOR,KakaoBank Pushes Forward With Korean Won-Backed Stablecoin Plans,other,decrypt,2025-11-26T11:38:53Z,https://decrypt.co/350068/kakaobank-pushes-forward-with-korean-won-backed-stablecoin-plans,2026-04-27T06:33:11+00:00
051910.KS,LG Chem,KRX,KOR,LG Chem’s new technology improves ASSB performance,other,Just Auto,2025-11-26T10:23:40Z,https://www.just-auto.com/news/lg-chems-new-technology-improves-assb-performance/,2026-04-27T06:33:11+00:00
