kind,ticker,name,form,filed,accession,captured_at
business_combo,,"Archimedes Tech SPAC Partners II Co.  (ATII, ATIIU, ATIIW)  (CIK 0002028516)",8-K,2026-04-22,0001437749-26-012949:ex_948858.htm,2026-04-27T22:51:48Z
business_combo,,"Archimedes Tech SPAC Partners II Co.  (ATII, ATIIU, ATIIW)  (CIK 0002028516)",8-K,2026-04-22,0001437749-26-012949:atii20260421_8k.htm,2026-04-27T22:51:48Z
reverse_merger,PULM,"Pulmatrix, Inc.  (PULM)  (CIK 0001574235)",8-K,2026-04-21,0001493152-26-018202:ex99-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,,"Cycurion, Inc.  (CYCU, CYCUW)  (CIK 0001868419)",8-K,2026-04-21,0001868419-26-000022:exhibit992apr212026.htm,2026-04-27T22:51:48Z
memorandum_understanding,PCOK,"Pacific Oak Strategic Opportunity REIT, Inc.  (PCOK)  (CIK 0001452936)",8-K,2026-04-21,0001452936-26-000021:bviq42025ex992.htm,2026-04-27T22:51:48Z
memorandum_understanding,PCOK,"Pacific Oak Strategic Opportunity REIT, Inc.  (PCOK)  (CIK 0001452936)",8-K,2026-04-21,0001452936-26-000021:bviq42025ex991.htm,2026-04-27T22:51:48Z
memorandum_understanding,LPSN,LIVEPERSON INC  (LPSN)  (CIK 0001102993),8-K,2026-04-21,0001193125-26-167270:d148603dex101.htm,2026-04-27T22:51:48Z
memorandum_understanding,PCOK,"Pacific Oak Strategic Opportunity REIT, Inc.  (PCOK)  (CIK 0001452936)",8-K,2026-04-21,0001452936-26-000021:pacificoak-q42025reportx.htm,2026-04-27T22:51:48Z
memorandum_understanding,,"SOUNDHOUND AI, INC.  (SOUN, SOUNW)  (CIK 0001840856)",8-K,2026-04-21,0001213900-26-045987:ea028711701ex10-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,MLSS,MILESTONE SCIENTIFIC INC.  (MLSS)  (CIK 0000855683),8-K,2026-04-21,0001493152-26-018231:ex10-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,,"SOUNDHOUND AI, INC.  (SOUN, SOUNW)  (CIK 0001840856)",8-K,2026-04-21,0001213900-26-045987:ea028711701ex2-1.htm,2026-04-27T22:51:48Z
letter_of_intent,,"ANNALY CAPITAL MANAGEMENT INC  (NLY, NLY-PF, NLY-PG, NLY-PI, NLY-PJ)  (CIK 00010",8-K,2026-04-21,0001043219-26-000023:a2026q1ip991.htm,2026-04-27T22:51:48Z
letter_of_intent,WGRX,"Wellgistics Health, Inc.  (WGRX)  (CIK 0002030763)",8-K/A,2026-04-21,0001493152-26-018326:ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,,JATT II Acquisition Corp.  (CIK 0002112446),8-K,2026-04-21,0001213900-26-045819:ea028706601ex10-1.htm,2026-04-27T22:51:48Z
business_combo,,"Maywood Acquisition Corp. 2  (MYX, MYXXU)  (CIK 0002080087)",8-K,2026-04-21,0001477932-26-002445:mayau_ex991.htm,2026-04-27T22:51:48Z
reverse_merger,PASG,"Passage BIO, Inc.  (PASG)  (CIK 0001787297)",8-K,2026-04-20,0001104659-26-045219:tm2612152d1_8k.htm,2026-04-27T22:51:48Z
reverse_merger,PASG,"Passage BIO, Inc.  (PASG)  (CIK 0001787297)",8-K,2026-04-20,0001104659-26-045219:tm2612152d1_ex99-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,CLF,CLEVELAND-CLIFFS INC.  (CLF)  (CIK 0000764065),8-K,2026-04-20,0000764065-26-000067:clf-202603318xkex991.htm,2026-04-27T22:51:48Z
memorandum_understanding,,"GigCapital7 Corp.  (GIG, GIGGU, GIGGW)  (CIK 0002023730)",8-K,2026-04-20,0001193125-26-162774:d144257dex991.htm,2026-04-27T22:51:48Z
memorandum_understanding,,"NewHold Investment Corp IV  (NHIV, NHIVU)  (CIK 0002099767)",8-K,2026-04-20,0001213900-26-045723:ea028677101ex1-1.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Stardust Power Inc.  (SDST, SDSTW)  (CIK 0001831979)",8-K,2026-04-20,0001493152-26-018020:ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Aspire Biopharma Holdings, Inc.  (ASBP, ASBPW)  (CIK 0001847345)",8-K,2026-04-20,0001493152-26-018018:ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,USAR,"USA Rare Earth, Inc.  (USAR)  (CIK 0001970622)",8-K,2026-04-20,0001213900-26-045339:ea028691001ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,USAR,"USA Rare Earth, Inc.  (USAR)  (CIK 0001970622)",8-K,2026-04-20,0001213900-26-045339:ea028691001ex99-3.htm,2026-04-27T22:51:48Z
de_spac,USAR,"USA Rare Earth, Inc.  (USAR)  (CIK 0001970622)",8-K,2026-04-20,0001213900-26-045339:ea028691001ex99-3.htm,2026-04-27T22:51:48Z
business_combo,,"GigCapital7 Corp.  (GIG, GIGGU, GIGGW)  (CIK 0002023730)",8-K,2026-04-20,0001193125-26-162774:d144257dex993.htm,2026-04-27T22:51:48Z
business_combo,,"GigCapital7 Corp.  (GIG, GIGGU, GIGGW)  (CIK 0002023730)",8-K,2026-04-20,0001193125-26-162774:d144257dex991.htm,2026-04-27T22:51:48Z
business_combo,,"GigCapital7 Corp.  (GIG, GIGGU, GIGGW)  (CIK 0002023730)",8-K,2026-04-20,0001193125-26-162774:d144257d8k.htm,2026-04-27T22:51:48Z
spac_merger,,"Sizzle Acquisition Corp. II  (SZZL, SZZLR, SZZLU)  (CIK 0002030663)",8-K,2026-04-17,0001213900-26-045154:ea028658801ex2-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,KUST,"KUSTOM ENTERTAINMENT, INC.  (KUST)  (CIK 0001342958)",8-K,2026-04-17,0001493152-26-017152:form8-k.htm,2026-04-27T22:51:48Z
memorandum_understanding,KUST,"KUSTOM ENTERTAINMENT, INC.  (KUST)  (CIK 0001342958)",8-K,2026-04-17,0001493152-26-017152:ex99-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,HNOI,"HNO International, Inc.  (HNOI)  (CIK 0001342916)",8-K,2026-04-17,0001342916-26-000021:hnoi8k426.htm,2026-04-27T22:51:48Z
memorandum_understanding,,"QuasarEdge Acquisition Corp  (QRED, QRED-UN)  (CIK 0002085177)",8-K,2026-04-17,0001829126-26-003570:quasaredgeacq_ex1-1.htm,2026-04-27T22:51:48Z
letter_of_intent,WGRX,"Wellgistics Health, Inc.  (WGRX)  (CIK 0002030763)",8-K,2026-04-17,0001493152-26-017895:ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Sizzle Acquisition Corp. II  (SZZL, SZZLR, SZZLU)  (CIK 0002030663)",8-K,2026-04-17,0001213900-26-045154:ea0286588-8k425_sizzle2.htm,2026-04-27T22:51:48Z
business_combo,,"Viking Acquisition Corp I  (VACI, VACI-UN, VACI-WT)  (CIK 0002080023)",8-K,2026-04-17,0001213900-26-044909:ea0286751-8k425_viking1.htm,2026-04-27T22:51:48Z
business_combo,DCH,Dauch Corp  (DCH)  (CIK 0001062231),8-K/A,2026-04-17,0001104659-26-044910:tm2611849d1_ex99-2.htm,2026-04-27T22:51:48Z
business_combo,,"Israel Acquisitions Corp  (ISLUF, ISLWF, ISRLF)  (CIK 0001915328)",8-K,2026-04-17,0001104659-26-044911:tm2612044d1_ex2-5.htm,2026-04-27T22:51:48Z
reverse_merger,,Ionetix Corp / DE /  (CIK 0002108121),8-K,2026-04-16,0001213900-26-044239:ea0286092-8k_ionetix.htm,2026-04-27T22:51:48Z
memorandum_understanding,PHGE,BiomX Inc.  (PHGE)  (CIK 0001739174),8-K,2026-04-16,0001213900-26-044722:ea028664701-8k_biomx.htm,2026-04-27T22:51:48Z
memorandum_understanding,SFST,SOUTHERN FIRST BANCSHARES INC  (SFST)  (CIK 0001090009),8-K,2026-04-16,0001206774-26-000226:sfst4622601-ex11.htm,2026-04-27T22:51:48Z
letter_of_intent,,"T3 Defense Inc.  (DFNS, DFNSW)  (CIK 0001787518)",8-K,2026-04-16,0001213900-26-044653:ea0286262-8k_t3defense.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Aspire Biopharma Holdings, Inc.  (ASBP, ASBPW)  (CIK 0001847345)",8-K,2026-04-16,0001493152-26-016979:ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,IBATF,INTERNATIONAL BATTERY METALS LTD.  (IBATF)  (CIK 0001786318),8-K,2026-04-16,0001193125-26-159235:ibatf-20260416.htm,2026-04-27T22:51:48Z
letter_of_intent,VISM,"VISIUM TECHNOLOGIES, INC.  (VISM)  (CIK 0001082733)",8-K,2026-04-16,0001654954-26-003620:vism_8k.htm,2026-04-27T22:51:48Z
letter_of_intent,VISM,"VISIUM TECHNOLOGIES, INC.  (VISM)  (CIK 0001082733)",8-K,2026-04-16,0001654954-26-003620:vism_ex31.htm,2026-04-27T22:51:48Z
reverse_merger,RHNO,RHINO BITCOIN INC.  (RHNO)  (CIK 0001785493),8-K/A,2026-04-15,0001493152-26-016826:ex99-3.htm,2026-04-27T22:51:48Z
reverse_merger,LMNR,Limoneira CO  (LMNR)  (CIK 0001342423),8-K,2026-04-15,0001104659-26-043817:tm2611893d1_ex10-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,FMBH,"FIRST MID BANCSHARES, INC.  (FMBH)  (CIK 0000700565)",8-K,2026-04-15,0001171843-26-002468:exh_101.htm,2026-04-27T22:51:48Z
letter_of_intent,VISM,"VISIUM TECHNOLOGIES, INC.  (VISM)  (CIK 0001082733)",8-K,2026-04-15,0001654954-26-003548:vism_ex991.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Keen Vision Acquisition Corp.  (KVAC, KVACU, KVACW)  (CIK 0001889983)",8-K,2026-04-15,0001213900-26-043759:ea0286312-8k_keen.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Aspire Biopharma Holdings, Inc.  (ASBP, ASBPW)  (CIK 0001847345)",8-K,2026-04-15,0001493152-26-016683:form8-k.htm,2026-04-27T22:51:48Z
letter_of_intent,TGNT,"Totaligent, Inc.  (TGNT)  (CIK 0000846377)",8-K,2026-04-15,0001477932-26-002227:totaligent_8k.htm,2026-04-27T22:51:48Z
letter_of_intent,LMNR,Limoneira CO  (LMNR)  (CIK 0001342423),8-K,2026-04-15,0001104659-26-043817:tm2611893d1_ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,TGNT,"Totaligent, Inc.  (TGNT)  (CIK 0000846377)",8-K,2026-04-15,0001477932-26-002227:totaligent_ex101.htm,2026-04-27T22:51:48Z
de_spac,,"Spring Valley Acquisition Corp. III  (SVAC, SVACU, SVACW)  (CIK 0002074850)",8-K,2026-04-15,0001104659-26-043823:tm2611854d1_ex99-1.htm,2026-04-27T22:51:48Z
business_combo,,"Spring Valley Acquisition Corp. III  (SVAC, SVACU, SVACW)  (CIK 0002074850)",8-K,2026-04-15,0001104659-26-043823:tm2611854d1_8k.htm,2026-04-27T22:51:48Z
business_combo,,"Constellation Acquisition Corp I  (CSTAF, CSTUF, CSTWF)  (CIK 0001834032)",8-K,2026-04-15,0001213900-26-044140:ea0286517-8k425_constell1.htm,2026-04-27T22:51:48Z
business_combo,,"Plum Acquisition Corp. III  (PLMJF, PLMUF, PLMWF)  (CIK 0001845550)",8-K,2026-04-15,0001213900-26-043803:ea0286412-8k425_plumacq3.htm,2026-04-27T22:51:48Z
spac_merger,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex99-2.htm,2026-04-27T22:51:48Z
spac_merger,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex99-2.htm,2026-04-27T22:51:48Z
reverse_merger,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex10-9.htm,2026-04-27T22:51:48Z
reverse_merger,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex10-9.htm,2026-04-27T22:51:48Z
reverse_merger,CRWV,"CoreWeave, Inc.  (CRWV)  (CIK 0001769628)",8-K,2026-04-14,0001769628-26-000164:ex102.htm,2026-04-27T22:51:48Z
reverse_merger,CRWV,"CoreWeave, Inc.  (CRWV)  (CIK 0001769628)",8-K,2026-04-14,0001769628-26-000164:ex101.htm,2026-04-27T22:51:48Z
memorandum_understanding,CIIT,"Tianci International, Inc.  (CIIT)  (CIK 0001557798)",8-K,2026-04-14,0001683168-26-002934:tianci_ex9901.htm,2026-04-27T22:51:48Z
memorandum_understanding,CIIT,"Tianci International, Inc.  (CIIT)  (CIK 0001557798)",8-K,2026-04-14,0001683168-26-002934:tianci_8k.htm,2026-04-27T22:51:48Z
memorandum_understanding,MYX,Maywood Acquisition Corp. 2  (MYX)  (CIK 0002080087),8-K,2026-04-14,0001477932-26-002212:mayau_ex11.htm,2026-04-27T22:51:48Z
memorandum_understanding,GSAT,"Globalstar, Inc.  (GSAT)  (CIK 0001366868)",8-K,2026-04-14,0001140361-26-014528:ef20070409_ex2-1.htm,2026-04-27T22:51:48Z
letter_of_intent,,"New ERA Energy & Digital, Inc.  (NUAI, NUAIW)  (CIK 0002028336)",8-K,2026-04-14,0001213900-26-043542:ea028610401ex99-1.htm,2026-04-27T22:51:48Z
letter_of_intent,HYFM,"HYDROFARM HOLDINGS GROUP, INC.  (HYFM)  (CIK 0001695295)",8-K,2026-04-14,0001437749-26-012177:ex_944337.htm,2026-04-27T22:51:48Z
letter_of_intent,MYX,Maywood Acquisition Corp. 2  (MYX)  (CIK 0002080087),8-K,2026-04-14,0001477932-26-002212:mayau_ex101.htm,2026-04-27T22:51:48Z
de_spac,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex10-20.htm,2026-04-27T22:51:48Z
de_spac,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex10-20.htm,2026-04-27T22:51:48Z
de_spac,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex10-19.htm,2026-04-27T22:51:48Z
de_spac,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex10-19.htm,2026-04-27T22:51:48Z
de_spac,,"Inflection Point Acquisition Corp. V  (IPEX, IPEXR, IPEXU)  (CIK 0002028355)",8-K,2026-04-14,0001213900-26-043250:ea028623201ex99-1.htm,2026-04-27T22:51:48Z
de_spac,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex99-3.htm,2026-04-27T22:51:48Z
de_spac,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex99-3.htm,2026-04-27T22:51:48Z
de_spac,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex99-2.htm,2026-04-27T22:51:48Z
de_spac,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex99-2.htm,2026-04-27T22:51:48Z
business_combo,,"ACP Holdings Acquisition Corp.  (ACGC, ACGCU)  (CIK 0002111542)",8-K,2026-04-14,0001213900-26-043633:ea028619601ex99-1.htm,2026-04-27T22:51:48Z
business_combo,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex4-2.htm,2026-04-27T22:51:48Z
business_combo,,"Apogee Acquisition Corp  (AACP, AACPU)  (CIK 0002102123)",8-K,2026-04-14,0001213900-26-043615:ea028584501ex99-1.htm,2026-04-27T22:51:48Z
business_combo,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex4-2.htm,2026-04-27T22:51:48Z
business_combo,,"Haymaker Acquisition Corp. 4  (HYAC, HYAC-UN, HYAC-WT)  (CIK 0001970509)",8-K,2026-04-14,0001104659-26-043241:tm2611641d1_ex99-4.htm,2026-04-27T22:51:48Z
business_combo,,"Inflection Point Acquisition Corp. V  (IPEX, IPEXR, IPEXU)  (CIK 0002028355)",8-K,2026-04-14,0001213900-26-043250:ea0286232-8k425_inflection5.htm,2026-04-27T22:51:48Z
business_combo,RMIX,"Suncrete, Inc.  (RMIX)  (CIK 0002094433)",8-K,2026-04-14,0001104659-26-043237:tm2611641d1_ex99-4.htm,2026-04-27T22:51:48Z
spac_merger,,Investcorp AI Acquisition Corp.  (CIK 0001852889),8-K,2026-04-13,0001829126-26-003449:investcorpalacq_ex2-1.htm,2026-04-27T22:51:48Z
spac_merger,,Investcorp AI Acquisition Corp.  (CIK 0001852889),8-K,2026-04-13,0001829126-26-003449:investcorpalacq_ex10-5.htm,2026-04-27T22:51:48Z
spac_merger,,Investcorp AI Acquisition Corp.  (CIK 0001852889),8-K,2026-04-13,0001829126-26-003449:investcorpalacq_ex10-3.htm,2026-04-27T22:51:48Z
spac_merger,,Investcorp AI Acquisition Corp.  (CIK 0001852889),8-K,2026-04-13,0001829126-26-003449:investcorpalacq_8k.htm,2026-04-27T22:51:48Z
spac_merger,,Investcorp AI Acquisition Corp.  (CIK 0001852889),8-K,2026-04-13,0001829126-26-003449:investcorpalacq_ex10-4.htm,2026-04-27T22:51:48Z
reverse_merger,PVLA,"PALVELLA THERAPEUTICS, INC.  (PVLA)  (CIK 0001583648)",8-K,2026-04-13,0001193125-26-151979:pvla-20260413.htm,2026-04-27T22:51:48Z
memorandum_understanding,KUST,"KUSTOM ENTERTAINMENT, INC.  (KUST)  (CIK 0001342958)",8-K,2026-04-13,0001493152-26-016301:ex99-1.htm,2026-04-27T22:51:48Z
memorandum_understanding,ASPI,ASP Isotopes Inc.  (ASPI)  (CIK 0001921865),8-K,2026-04-13,0001477932-26-002140:aspi_ex991.htm,2026-04-27T22:51:48Z
letter_of_intent,MINR,Minerva Gold Inc.  (MINR)  (CIK 0001854816),8-K,2026-04-13,0001477932-26-002131:minr_ex101.htm,2026-04-27T22:51:48Z
letter_of_intent,MINR,Minerva Gold Inc.  (MINR)  (CIK 0001854816),8-K,2026-04-13,0001477932-26-002131:minr_8k.htm,2026-04-27T22:51:48Z
letter_of_intent,,"ProText Mobility, Inc.  (CIK 0001163573)",8-K,2026-04-13,0001171843-26-002399:exh_991.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Stardust Power Inc.  (SDST, SDSTW)  (CIK 0001831979)",8-K,2026-04-13,0001493152-26-016290:form8-k.htm,2026-04-27T22:51:48Z
letter_of_intent,,"ProText Mobility, Inc.  (CIK 0001163573)",8-K,2026-04-13,0001171843-26-002399:f8k_041326.htm,2026-04-27T22:51:48Z
letter_of_intent,,"ProText Mobility, Inc.  (CIK 0001163573)",8-K,2026-04-13,0001171843-26-002400:exh_991.htm,2026-04-27T22:51:48Z
letter_of_intent,,"ProText Mobility, Inc.  (CIK 0001163573)",8-K,2026-04-13,0001171843-26-002401:exh_991.htm,2026-04-27T22:51:48Z
letter_of_intent,,"Stardust Power Inc.  (SDST, SDSTW)  (CIK 0001831979)",8-K,2026-04-13,0001493152-26-016290:ex99-1.htm,2026-04-27T22:51:48Z
de_spac,,"Sizzle Acquisition Corp. II  (SZZL, SZZLR, SZZLU)  (CIK 0002030663)",8-K,2026-04-13,0001213900-26-043006:ea028604601ex99-2.htm,2026-04-27T22:51:48Z
business_combo,,"Sizzle Acquisition Corp. II  (SZZL, SZZLR, SZZLU)  (CIK 0002030663)",8-K,2026-04-13,0001213900-26-043006:ea0286046-8k425_sizzle2.htm,2026-04-27T22:51:48Z
business_combo,,Investcorp AI Acquisition Corp.  (CIK 0001852889),8-K,2026-04-13,0001829126-26-003449:investcorpalacq_8k.htm,2026-04-27T22:51:48Z
business_combo,,"Sizzle Acquisition Corp. II  (SZZL, SZZLR, SZZLU)  (CIK 0002030663)",8-K,2026-04-13,0001213900-26-043006:ea028604601ex99-1.htm,2026-04-27T22:51:48Z
business_combo,,Investcorp AI Acquisition Corp.  (CIK 0001852889),8-K,2026-04-13,0001829126-26-003449:investcorpalacq_ex10-3.htm,2026-04-27T22:51:48Z
spac_merger,,"Dynamix Corp  (ETHM, ETHMU, ETHMW)  (CIK 0002028699)",8-K,2026-04-10,0001213900-26-042469:ea028570101ex10-1.htm,2026-04-27T22:51:48Z
spac_merger,,"Dynamix Corp  (ETHM, ETHMU, ETHMW)  (CIK 0002028699)",8-K,2026-04-10,0001213900-26-042469:ea0285701-8k_dynamix.htm,2026-04-27T22:51:48Z
spac_merger,,"Compass Digital Acquisition Corp.  (CDAQF, CDAUF, CDAWF)  (CIK 0001851909)",8-K,2026-04-10,0001493152-26-016214:form8-k.htm,2026-04-27T22:51:48Z
memorandum_understanding,AACP,Apogee Acquisition Corp  (AACP)  (CIK 0002102123),8-K,2026-04-10,0001213900-26-042549:ea028578101ex1-1.htm,2026-04-27T22:51:48Z
